order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amount
13,774,10,Chicken,East Matthew,2025-04-20,10,66.21
6,375,7,Towels,Marktown,2009-07-31,5,39.45
25,915,8,Ball,Maryburgh,2008-01-04,10,59.43
84,524,7,Car,West Jeffrey,2002-07-30,6,66.69
9,68,2,Fish,Kennethview,2018-03-22,10,34.97
6,900,1,Sausages,Martinside,2025-12-12,7,12.38
15,365,5,Mouse,North Lisamouth,2005-05-21,8,48.1
26,699,10,Shirt,Lake Karen,2019-01-25,10,31.37
78,531,1,Soap,Lake Richardhaven,2002-05-27,1,67.18
51,513,1,Soap,Smithview,2002-11-06,1,18.56
1,958,9,Table,West Jamie,2025-08-31,0,41.93
94,889,9,Shirt,Garciaview,2014-04-08,9,66.69
97,820,10,Computer,North Chase,2007-09-12,7,64.53
27,377,1,Tuna,West Kevin,2019-06-14,2,24.8
12,318,4,Pants,Jenniferview,2012-07-01,2,23.2
17,531,7,Chicken,North Cynthiaborough,2007-03-02,5,32.86
56,463,7,Shirt,Lake Kristinfurt,2016-03-03,8,34.23
47,383,4,Chips,Villafort,2021-04-20,3,43.88
81,708,4,Chair,South Tylerville,2000-01-13,0,57.66
40,565,10,Bacon,Lake Brianborough,2013-08-29,10,68.7
63,320,9,Towels,Port Davidport,2010-06-12,6,16.98
30,99,3,Pizza,New Justinbury,2015-10-01,6,72.35
2,157,10,Chicken,New Luke,2007-04-21,3,44.28
10,226,8,Mouse,Lambertport,2003-06-17,9,71.35
42,484,6,Computer,New Brendaview,2021-08-31,7,13.99
15,191,7,Shirt,New Michelle,2007-12-01,8,39.65
4,101,5,Sausages,Port Justinmouth,2017-02-11,3,49.52
44,475,6,Keyboard,Laurenchester,2016-10-14,9,50.75
32,309,6,Bike,West Brittany,2010-01-05,6,58.61
50,917,8,Bike,North James,2018-03-20,5,28.32
87,612,6,Towels,Kennethchester,2007-01-14,10,52.31
10,811,1,Chips,East Johnathan,2011-06-04,9,23.46
47,203,7,Gloves,Andersonshire,2011-11-24,7,52.65
42,809,5,Chicken,Lake Kaitlyn,2023-05-08,4,74.94
24,921,4,Keyboard,Loweryview,2006-08-01,0,46.69
73,218,10,Chicken,Evanside,2007-07-22,5,15.22
83,410,4,Fish,Allisonfort,2018-08-25,0,67.37
45,211,5,Mouse,New Daniel,2010-09-03,1,21.76
77,507,2,Fish,Lake Christineville,2007-03-10,2,69.4
54,370,8,Chips,North Erikaside,2016-01-13,8,47.44
0,189,9,Sausages,West Jenniferchester,2001-12-31,6,42.8
36,339,7,Chicken,Annamouth,2008-11-22,5,33.94
24,666,4,Cheese,Katrinamouth,2002-08-09,2,26.1
43,370,7,Cheese,Lake Cherylmouth,2015-12-26,10,31.9
78,647,6,Shoes,North Sean,2007-05-27,7,38.93
11,907,10,Table,South David,2000-11-29,6,18.92
70,696,6,Ball,Greenside,2015-12-19,6,37.47
69,552,8,Hat,Zhangfort,2001-08-31,5,53.34
94,85,5,Keyboard,Port Mario,2022-01-27,5,29.89
79,485,6,Chips,Lake Kyleport,2003-07-07,6,53.73
47,924,8,Chicken,East Sarahton,2023-07-03,9,39.61
57,670,2,Fish,Port Lindsey,2006-08-19,4,36.3
20,414,6,Computer,South Shelly,2024-12-22,2,57.61
77,933,5,Pizza,West Kelly,2017-03-30,9,46.15
46,352,7,Ball,South Victorberg,2020-03-06,5,70.32
80,51,10,Bacon,Matthewport,2011-06-04,1,34.69
27,971,9,Sausages,Port Melissaland,2004-10-23,4,50.85
32,336,4,Computer,Glassfort,2024-11-24,1,62.22
39,907,7,Chicken,Kingfurt,2004-01-02,6,71.52
14,722,10,Fish,Chavezburgh,2010-08-02,5,11.74
72,498,7,Keyboard,Hannahburgh,2002-03-30,4,68.27
81,588,9,Table,New Tommy,2020-11-27,4,32.99
49,219,5,Bacon,New Mirandaville,2023-05-27,4,16.38
96,742,4,Mouse,Chaseville,2017-01-15,6,22.31
48,913,4,Fish,North Davidmouth,2008-04-03,5,72.44
38,230,1,Tuna,Wilsonfurt,2017-02-01,1,59.87
64,908,8,Keyboard,West Lorifurt,2023-04-27,9,66.68
19,274,1,Pants,North Scott,2017-06-08,8,73.99
87,787,8,Hat,Tamifurt,2002-03-07,8,39.4
26,574,8,Shirt,South Charles,2017-05-03,0,62.26
72,397,9,Pizza,West Emilystad,2005-03-07,4,65.37
49,546,10,Computer,West Kimberlyberg,2014-04-07,1,22.46
93,146,1,Chicken,Briggschester,2014-02-15,4,33.35
86,741,9,Table,Michaeltown,2024-02-16,4,30.8
42,98,8,Car,Robinsonburgh,2024-01-18,3,53.16
3,769,10,Salad,New Jessicaberg,2007-08-28,6,61.33
83,931,10,Computer,Port Trevorborough,2000-01-10,5,12.12
82,768,9,Sausages,Pattersonland,2006-04-26,7,29.81
0,648,4,Gloves,Masonstad,2011-06-26,0,73.93
0,121,8,Mouse,New Haleyside,2012-10-01,1,33.25
54,88,1,Car,Lake Robert,2005-05-03,4,41.67
55,532,7,Towels,Watsonfort,2006-05-25,0,17.95
24,230,9,Bike,South Ashlee,2012-12-01,4,66.71
1,137,4,Bacon,Contrerasmouth,2010-01-14,7,62.61
3,256,2,Gloves,New Debra,2022-08-31,7,27.67
6,611,7,Shirt,East Alvintown,2007-02-05,8,28.25
51,756,5,Computer,New Allison,2012-08-28,2,54.45
55,919,4,Shoes,East Andreamouth,2007-08-01,0,58.67
8,844,8,Soap,Port Catherinemouth,2002-05-19,9,56.46
45,860,7,Gloves,North Reneehaven,2006-12-06,1,68.4
41,701,10,Mouse,Kevinview,2008-01-19,1,69.4
96,433,10,Car,Brandonview,2023-10-23,2,38.25
16,372,6,Bike,Hughesville,2016-06-15,4,74.18
98,478,2,Mouse,West Masonside,2015-03-31,0,42.59
5,410,6,Pants,West Alexisville,2023-04-05,6,69.35
7,757,10,Hat,Jillside,2014-04-12,3,62.57
73,480,6,Chicken,South Paul,2016-04-22,6,52.9
59,338,10,Chicken,Burgesshaven,2016-01-29,4,35.28
27,317,4,Keyboard,South Lisahaven,2002-05-05,7,73.8
41,680,2,Salad,South Stephanieport,2024-05-26,5,13.52
78,348,3,Shoes,Port Lawrenceville,2014-05-30,2,58.27
57,123,2,Car,Kramershire,2019-10-10,1,41.32
16,427,2,Bacon,New Manuelton,2011-01-06,7,56.41
21,566,1,Pants,Barrerachester,2001-07-31,9,33.55
47,423,10,Sausages,Heatherberg,2026-12-04,5,70.46
70,442,9,Hat,Lake Autumn,2022-11-27,3,15.81
11,892,5,Chicken,Port Billystad,2015-01-03,0,28.9
89,260,6,Gloves,Port Annechester,2023-06-26,10,35.41
66,802,5,Computer,Craigmouth,2004-04-27,3,58.88
88,263,10,Chair,Scottton,2018-06-07,7,21.7
8,551,1,Soap,West Sandra,2018-12-22,10,43.0
81,737,8,Pants,Barnesshire,2017-08-26,4,39.34
34,521,5,Soap,New Alexanderhaven,2022-06-21,1,71.67
93,766,9,Fish,Cookside,2005-09-18,10,37.3
97,107,9,Soap,Lisaland,2005-11-29,0,65.97
66,405,4,Fish,South Kenneth,2015-04-07,8,30.27
71,217,10,Bacon,Courtneyfort,2024-02-13,9,17.16
86,338,6,Table,Curtisfort,2007-11-29,10,58.2
99,445,1,Mouse,New Jesse,2026-01-30,1,33.66
65,215,6,Tuna,Browningburgh,2009-07-31,1,54.39
46,459,4,Towels,Williamfurt,2017-01-20,6,29.6
54,897,5,Pizza,Maryshire,2023-09-20,0,11.64
96,988,10,Cheese,Lake Williamside,2016-01-21,0,57.93
55,315,2,Pizza,North Aprilmouth,2010-11-10,9,12.48
77,291,3,Table,Sharonstad,2005-09-05,1,51.37
55,146,7,Table,Smithtown,2010-01-24,5,58.44
27,179,3,Soap,Julieton,2018-02-19,10,35.78
45,734,5,Keyboard,Johnsonstad,2010-03-06,2,63.49
39,844,7,Fish,Moralesbury,2014-12-18,8,43.4
50,594,10,Bike,Simpsonberg,2000-09-29,1,25.83
32,276,7,Pizza,Kanehaven,2019-09-16,2,48.92
88,581,5,Towels,Anitatown,2001-04-25,9,53.5
5,943,4,Bike,Caseychester,2024-02-19,6,20.77
75,336,5,Bacon,New Brandon,2014-12-03,2,12.2
94,398,2,Soap,Anthonyland,2000-01-16,4,25.67
30,601,10,Table,Port Michelle,2009-02-01,2,41.29
57,746,6,Shoes,Port Judymouth,2005-06-05,6,57.31
72,733,3,Chips,Vanessashire,2005-09-27,8,52.26
70,976,2,Shirt,Lake Cole,2024-10-19,8,48.72
5,126,2,Soap,Robertville,2018-03-28,3,73.37
11,654,9,Gloves,Port Jack,2014-02-22,7,27.71
59,726,8,Soap,Sextonburgh,2015-08-30,6,41.51
0,497,8,Salad,Rossfort,2004-09-20,1,28.77
29,626,10,Tuna,Christopherville,2024-12-28,3,50.82
42,482,7,Shirt,North Kevinland,2024-02-04,0,72.73
77,706,9,Chair,East Gabrielview,2017-11-04,5,62.2
69,706,5,Table,South Sarah,2000-04-08,7,39.25
33,521,9,Keyboard,North Joseport,2006-01-27,0,18.22
67,198,4,Keyboard,Alyssaton,2020-04-12,8,62.58
83,898,3,Chair,Medinaport,2000-02-22,1,67.95
78,321,8,Towels,Robertbury,2013-07-25,9,70.78
86,294,4,Tuna,Daymouth,2010-12-23,1,61.54
77,899,6,Keyboard,East Miranda,2005-01-31,8,12.4
63,866,10,Car,West Johnmouth,2024-11-20,9,69.25
80,172,6,Ball,West Shannon,2023-10-01,8,24.38
2,357,3,Table,Stevenchester,2022-05-21,2,14.94
7,603,5,Keyboard,South Kevinfurt,2004-09-12,9,16.5
23,698,1,Pizza,Timothybury,2016-12-04,3,71.43
17,958,2,Gloves,West Amandatown,2020-07-20,5,64.5
92,572,2,Chicken,Jonesport,2009-03-16,4,36.2
65,121,4,Shoes,Lake Michaelton,2018-10-23,9,49.22
55,751,3,Cheese,North Keith,2015-08-08,5,11.11
63,802,9,Pizza,Dianechester,2019-04-04,6,69.79
55,833,5,Shoes,Michelleshire,2015-03-28,6,30.94
45,374,7,Bike,South Lucasview,2013-03-09,9,71.12
76,345,10,Shoes,East Mariahview,2026-04-12,8,44.63
66,791,4,Gloves,North Jeffreyview,2022-11-22,0,21.81
86,458,4,Hat,East Ann,2007-02-26,10,26.52
45,575,7,Chair,Lake Jenniferville,2004-08-02,2,52.1
10,549,10,Gloves,Carrburgh,2019-11-28,9,42.7
21,504,2,Chicken,Aaronmouth,2023-06-29,3,48.6
94,125,4,Chair,South Jeremyburgh,2024-06-24,1,20.14
20,905,9,Mouse,West Rebeccatown,2000-12-10,10,61.59
24,721,10,Gloves,Anthonymouth,2026-02-07,10,27.78
78,784,2,Table,Jordanfurt,2005-06-20,6,65.96
90,180,3,Towels,East Patricia,2021-07-09,6,25.5
20,495,7,Salad,Samanthafurt,2013-08-31,6,41.9
7,607,7,Car,New Kristen,2005-11-08,0,68.29
47,713,7,Mouse,Virginiahaven,2026-04-25,3,49.4
9,163,10,Chair,North Cynthiafurt,2020-11-19,5,59.6
58,191,9,Computer,Garciaberg,2003-06-29,10,31.39
6,545,1,Keyboard,New Robert,2024-10-12,6,30.54
36,924,8,Towels,South Ruben,2020-09-18,5,63.26
24,205,4,Towels,Nancybury,2000-04-09,3,34.5
94,357,1,Chips,South Bobbyside,2018-03-31,4,64.8
63,246,4,Cheese,South Jason,2017-03-26,9,42.4
70,885,4,Cheese,West Christianton,2020-10-07,9,44.73
79,986,1,Computer,Lake Aaronland,2006-09-27,10,58.96
36,717,9,Table,Toddfort,2024-12-06,10,27.46078026388009
48,121,7,Pizza,West Danielland,2003-07-15,3,51.44
85,966,8,Shirt,Patriciashire,2000-11-16,4,41.22
60,231,3,Mouse,West Helenmouth,2011-03-08,8,16.16
76,633,9,Chips,Jenniferberg,2005-12-16,2,67.2
89,200,3,Gloves,Port Sue,2022-09-22,4,73.11
28,149,6,Salad,Sonyaside,2013-04-02,10,13.51
71,860,10,Cheese,Haleyside,2003-10-13,0,21.0
96,179,7,Table,West Christopher,2024-02-21,0,64.76
33,959,9,Computer,Morriston,2013-03-29,2,63.86
19,286,3,Chair,South Julie,2006-01-09,10,26.79
33,225,4,Table,South Julianville,2003-08-11,1,28.59
6,586,3,Car,West Kristenstad,2004-11-01,2,68.26
87,814,9,Table,West Alan,2019-11-14,1,32.48
1,620,8,Pants,Staceyborough,2006-10-04,3,41.82
56,757,8,Gloves,East Tracistad,2002-08-01,0,53.31
55,341,1,Cheese,Stewartfort,2008-02-26,2,36.56
94,839,9,Car,North Valerie,2021-12-31,2,34.44
27,613,5,Sausages,Rebeccamouth,2018-07-01,3,61.43
43,817,8,Soap,Hillberg,2002-11-12,8,23.32
42,273,9,Mouse,Clarkville,2026-12-21,7,40.49
92,729,9,Shirt,East Jennifer,2020-11-14,1,15.98
65,643,7,Tuna,Caseyborough,2016-10-13,6,65.59
17,865,4,Pants,Davisland,2022-04-11,5,29.38
38,259,3,Car,New Laura,2006-04-15,0,20.53
79,627,10,Bike,Port Kimberly,2020-08-20,10,42.37
26,359,5,Cheese,Port Martha,2024-11-13,3,64.1
37,374,7,Fish,Danielland,2009-05-13,2,65.85
48,553,5,Fish,Johnshire,2024-12-23,0,54.8
75,758,2,Car,New Donald,2017-12-07,6,24.57
19,959,8,Bike,South Brianmouth,2021-08-24,6,67.54
27,727,9,Shoes,Glassside,2003-10-26,5,58.33
51,957,8,Tuna,New Christopherview,2015-07-02,8,13.23
70,816,7,Mouse,Waltersport,2017-05-09,4,69.73
72,534,6,Tuna,Joshuafurt,2025-11-02,9,12.9
24,626,2,Towels,Davidsonberg,2001-07-01,1,14.88
81,812,10,Gloves,Justinview,2006-01-06,8,70.73
59,398,8,Sausages,Anthonyville,2004-03-04,6,21.41
15,486,8,Cheese,Kimberlyfort,2014-04-07,4,55.12
27,523,3,Mouse,Amandaland,2010-03-11,9,57.84
64,369,5,Salad,Brownfort,2007-12-06,5,28.28
13,63,10,Shoes,Port Ryanside,2000-01-06,6,28.76
64,987,6,Shoes,Smithfort,2021-03-11,0,17.56
70,985,5,Chicken,Alexanderchester,2006-12-13,5,71.56
18,516,4,Soap,Lake Vicki,2014-06-17,2,26.22
15,156,4,Shirt,New Dawnburgh,2020-10-14,0,50.67
53,731,8,Bike,Lake Lawrence,2015-04-08,4,48.18
61,850,5,Shirt,Jamesview,2015-09-16,4,36.72
89,832,9,Ball,Port Ross,2001-08-14,1,45.31
51,181,3,Chicken,Port Cassandra,2012-11-13,3,16.73
66,189,8,Car,Lewisside,2000-07-21,8,37.8
64,440,8,Sausages,West Lisaborough,2005-07-26,10,72.61
19,294,5,Towels,Ginatown,2023-08-30,0,61.86
41,841,6,Sausages,North Lindamouth,2020-06-25,2,56.28
87,473,9,Towels,Brittanyland,2010-11-02,3,25.47
37,355,1,Sausages,North Kevinchester,2000-03-31,3,22.5
80,116,9,Chips,West Matthewview,2021-05-15,5,49.49
73,541,5,Gloves,Chungtown,2002-10-03,0,68.2
46,657,6,Salad,Jacksonstad,2004-02-17,1,24.9
50,601,9,Cheese,Greenberg,2002-11-27,3,44.29
10,807,4,Computer,East Kim,2023-12-29,3,25.35
9,825,8,Chicken,Walltown,2022-06-09,7,43.12
54,311,5,Shoes,Sallyburgh,2005-07-10,5,45.19
62,282,5,Salad,Waltersmouth,2010-05-13,8,26.99
49,575,3,Soap,North Joseph,2009-06-08,8,14.27
56,601,4,Shoes,Baileystad,2004-01-26,4,71.83
51,304,5,Soap,Nicholsborough,2003-08-15,1,44.18
37,241,10,Sausages,Danielshire,2025-01-11,0,38.86
17,984,9,Cheese,Jonathonhaven,2012-07-01,10,24.74
22,126,6,Chips,Scottmouth,2008-03-01,7,63.88
83,697,8,Mouse,Stevenport,2017-07-06,9,31.28
48,849,2,Shirt,Kennethside,2005-04-27,0,49.2
73,214,3,Shirt,Jonathanfort,2022-07-20,1,15.8
40,839,3,Shoes,New Brandon,2017-04-13,2,55.95
54,108,5,Shoes,Patriciatown,2017-12-28,1,67.1
84,824,5,Shoes,Amberberg,2002-01-06,9,50.42
10,191,7,Shoes,Lake Travisburgh,2015-05-14,0,18.88
75,345,7,Mouse,Huntburgh,2016-09-04,4,14.92
25,994,8,Shoes,New Amberside,2002-06-02,6,57.54
84,693,9,Pants,East Joshua,2024-07-14,9,42.72
57,597,2,Car,Diaztown,2016-01-02,3,46.62
28,877,10,Hat,Mccormickland,2005-11-02,4,43.54
0,476,6,Pants,East Jason,2017-06-03,4,34.34
76,237,4,Chair,Richardville,2010-12-15,6,49.93
25,800,2,Chair,Port Nicole,2021-04-05,7,63.33
32,59,1,Towels,Melissafurt,2017-01-28,4,65.5
6,566,1,Gloves,New Nicholasborough,2023-05-06,4,42.4
2,86,1,Car,South Elizabethberg,2023-02-20,10,24.93
40,758,3,Pants,Tonyaville,2011-02-25,4,23.68
52,628,10,Gloves,New Cynthia,2024-05-31,1,70.36
25,130,5,Shirt,Dennismouth,2001-10-27,10,42.49
96,749,6,Computer,New Julie,2001-12-24,7,42.49
43,94,7,Sausages,Nguyenville,2008-06-05,1,42.7
12,340,3,Shirt,Melaniehaven,2004-12-25,7,43.93
26,708,4,Soap,West Zacharymouth,2006-01-13,1,24.78
39,485,5,Salad,Christopherland,2005-12-18,1,35.27
49,705,4,Towels,Cummingshaven,2023-01-23,1,34.94
85,398,9,Chicken,Mathismouth,2019-11-09,6,58.1
99,195,7,Salad,New Lauren,2007-01-22,5,49.24
80,226,7,Shoes,Cardenasberg,2013-06-10,10,61.54
48,823,1,Soap,Salazarhaven,2004-08-03,5,13.3
26,690,3,Fish,Lake Kimton,2016-05-27,7,60.97
99,573,10,Fish,Teresaburgh,2024-06-14,8,21.21
83,822,1,Shirt,Port Travis,2015-11-10,9,43.32
62,174,2,Hat,Timothyborough,2011-07-08,10,33.6
82,188,2,Computer,New Samanthatown,2012-11-22,10,43.48
13,249,2,Pants,New Teresa,2004-02-25,4,19.95
61,732,4,Cheese,East Zacharyport,2026-04-21,6,73.73
20,536,5,Fish,Lake Cindy,2026-06-18,9,54.14
83,894,4,Computer,Lake Matthew,2000-02-19,6,37.58
75,101,8,Soap,Fischermouth,2012-03-30,5,41.83
14,914,8,Towels,Jesseland,2022-04-19,1,22.62
91,772,6,Sausages,Mackbury,2015-12-06,10,47.1
89,383,6,Pizza,North Justinton,2003-12-16,0,24.3
50,210,7,Gloves,Norrisburgh,2016-04-16,10,48.89
56,308,3,Mouse,Port Spencer,2002-12-08,6,18.75
68,104,1,Computer,New Stephenberg,2002-09-11,7,22.55
47,378,5,Bacon,East Katherine,2016-04-05,4,73.79
66,752,9,Computer,South Charlesfort,2007-05-06,3,15.93
9,830,10,Hat,West Richard,2009-11-24,4,12.93
9,880,8,Shoes,New Christopherhaven,2000-06-08,9,37.35
18,84,6,Shirt,Jenningston,2011-01-11,5,74.4
24,137,8,Table,New Colleenhaven,2021-05-17,10,57.28
71,175,3,Shirt,Gregorychester,2023-03-05,10,70.9
36,713,5,Bacon,West Keith,2007-01-11,3,17.47
12,483,9,Tuna,Garnerfurt,2025-11-30,9,41.22
89,123,9,Table,Coxview,2014-03-16,4,10.84
35,567,9,Soap,South David,2001-05-29,3,51.4
3,426,10,Keyboard,Michaelburgh,2000-03-23,7,65.4
100,419,7,Pizza,Hollowayshire,2019-05-09,8,23.12
51,543,4,Bacon,Port Alexandrahaven,2019-05-18,6,70.1
49,163,7,Salad,Mayborough,2012-03-30,1,24.84
2,784,2,Salad,Lake James,2013-07-16,2,13.58
91,943,9,Chicken,Paulhaven,2008-08-26,0,48.3
94,469,6,Ball,Millerside,2023-01-12,2,57.1
65,756,9,Towels,Port Davidburgh,2026-05-06,8,69.88
37,963,7,Pants,Teresashire,2023-12-14,3,71.6
86,288,1,Table,New Rebecca,2015-11-14,2,42.3
94,918,3,Table,Lindsayborough,2025-11-13,9,24.0
3,841,8,Chips,Lake Tonychester,2016-09-04,8,39.43
43,376,7,Tuna,South Ryan,2025-05-10,2,34.0
65,238,5,Mouse,Justinstad,2010-08-21,4,71.79
84,181,5,Tuna,North Cheryl,2007-01-29,2,35.15
91,389,6,Tuna,Joyville,2007-03-22,5,59.91
84,737,5,Shirt,Victoriabury,2010-03-08,1,74.78
76,188,5,Gloves,Ryanland,2015-02-12,10,48.5
6,419,2,Bike,Kingburgh,2017-01-29,4,40.68
70,378,6,Cheese,Foxburgh,2014-09-15,8,36.79
58,721,1,Salad,Evansside,2000-06-13,6,27.9
28,622,5,Keyboard,Monicastad,2013-01-22,9,65.83
81,534,4,Gloves,Port Cindyberg,2014-06-16,7,14.74
26,392,8,Chair,Port Christopherfort,2011-11-07,4,42.13
7,219,2,Shoes,Brandifort,2023-10-21,1,69.4
88,233,10,Chips,Mcdowellville,2006-07-03,3,67.13
84,265,4,Chips,Longland,2013-01-14,6,59.25
64,459,4,Fish,Garciashire,2016-12-22,2,61.35
7,437,1,Soap,Williamsfort,2010-10-12,9,25.42
42,361,6,Car,Stevenborough,2022-03-10,3,43.69
63,644,6,Table,Port Kelly,2020-05-05,3,35.0
2,805,4,Pants,South Lauren,2001-12-28,1,48.3
63,342,3,Cheese,Jamieton,2020-04-24,6,74.88
67,337,3,Pizza,Williamville,2008-11-09,8,56.54
49,633,9,Shoes,New Carriefurt,2001-12-27,5,67.35
26,532,6,Salad,South Stacey,2026-11-18,1,48.41
89,562,4,Bike,Mikefort,2017-04-12,4,21.76
65,113,4,Tuna,North Henrymouth,2021-02-10,0,20.34
91,704,1,Fish,Bridgetfurt,2009-07-11,8,31.5
52,504,1,Car,Payneburgh,2001-09-29,10,28.39
30,556,5,Car,Lake Jenniferfurt,2013-04-27,0,57.98
57,885,4,Bacon,Rodriguezchester,2022-02-01,0,45.2
89,318,7,Towels,Port Sheena,2008-01-24,0,65.6
3,432,2,Tuna,South David,2002-07-25,8,59.55
98,456,6,Pants,Lake Robert,2014-11-02,6,30.73013116638362
81,128,7,Chair,New Georgeland,2002-04-25,1,56.1
55,387,7,Cheese,East Zachary,2026-07-12,0,50.86
57,445,7,Gloves,North Jasmine,2008-10-15,10,72.26
17,294,3,Chicken,South Lindahaven,2022-07-22,7,22.33
85,350,8,Chicken,Hartton,2017-12-28,8,12.79
10,945,7,Keyboard,Shannonshire,2005-06-08,2,27.53
33,194,9,Towels,South Dannychester,2014-04-14,1,66.16
53,625,9,Bike,Jameston,2022-11-07,3,10.61
69,796,7,Chicken,North Dennisbury,2004-02-23,4,43.39
51,753,6,Towels,Jacksonside,2002-06-16,7,66.57
43,503,6,Cheese,North Melissabury,2007-10-06,10,71.84
91,459,1,Cheese,Rebeccaview,2023-07-20,0,50.99
77,576,4,Table,Millershire,2018-04-18,3,18.15
8,563,4,Chair,North Oliviamouth,2007-07-30,6,30.95
57,842,5,Shirt,Gwendolynchester,2021-11-04,9,52.52
29,677,3,Car,New Kennethmouth,2018-02-10,10,51.5
26,514,5,Shirt,New Michelleburgh,2016-03-21,10,63.19
38,197,10,Gloves,North Robert,2020-07-23,9,11.7
3,583,6,Table,Gilbertborough,2024-06-25,10,23.89
90,406,9,Mouse,South Erikatown,2016-04-02,6,27.4
99,965,6,Pizza,North Amberview,2019-06-17,9,40.77
43,880,10,Chair,Mckenziebury,2006-08-24,4,41.46
95,488,9,Shirt,South Darlene,2001-10-22,1,26.12
79,927,9,Keyboard,Kleinton,2002-10-09,6,21.5
74,312,6,Bike,North Alicia,2014-07-18,8,56.1
89,749,6,Chair,West Susan,2026-11-26,4,66.16
45,230,10,Pants,Scotttown,2012-07-25,0,55.49
45,700,8,Computer,Jessicaborough,2008-05-02,9,44.7
72,91,10,Keyboard,East Sarah,2009-12-09,1,73.92
56,782,4,Chips,Maryville,2002-01-28,7,14.79
8,342,8,Chicken,Alexanderburgh,2012-01-27,5,68.22
82,938,10,Tuna,New Jasmin,2018-07-12,5,55.36
43,204,6,Towels,Tylerburgh,2020-06-14,5,48.7
59,688,8,Keyboard,Port Meganland,2009-11-20,10,43.17
81,588,8,Chips,Freemanfurt,2019-05-10,5,42.82
29,238,4,Sausages,Port Cindybury,2007-07-03,6,72.26
80,995,8,Tuna,Clintonborough,2012-04-06,6,73.58
7,291,4,Shirt,New Don,2012-11-30,1,33.57
8,57,10,Sausages,Meyermouth,2011-06-10,0,67.62
33,753,8,Computer,Jessemouth,2002-06-22,7,74.45
56,133,9,Chair,Georgeview,2006-10-03,5,68.65
36,115,4,Bike,Gomeztown,2001-11-17,1,46.4
98,343,4,Bacon,Toddside,2006-06-15,9,39.43
4,624,7,Chips,North Brenda,2011-06-09,4,74.18
45,892,8,Tuna,Ruizmouth,2002-05-04,6,23.67
41,953,6,Fish,Mannbury,2013-12-29,4,45.1
36,626,8,Mouse,Port Angelaside,2000-11-07,8,49.25
74,579,10,Keyboard,West Teresa,2002-12-24,10,48.56
57,904,8,Table,East Karen,2002-04-17,2,47.75
37,375,7,Bike,South Andrew,2023-02-26,0,30.52
78,157,10,Chicken,West Nicholasfort,2010-05-20,10,49.31
31,824,3,Pants,Clayland,2008-10-19,8,40.98
60,118,6,Chicken,West Vanessafort,2004-10-01,3,40.14
94,949,4,Shoes,West Shaneside,2000-05-10,3,39.53
93,437,5,Ball,Brownville,2015-08-16,1,22.44
24,622,3,Gloves,Lake Donna,2025-02-12,1,59.59
39,374,8,Pizza,East Paul,2005-05-18,8,61.94
25,314,2,Chips,Rodriguezland,2014-06-22,2,17.61
56,359,1,Sausages,Josephburgh,2024-05-25,1,36.73
29,859,1,Keyboard,New Richard,2026-02-18,5,19.77
35,480,1,Car,Lisaland,2002-03-06,3,13.97
93,799,8,Table,North Joyside,2015-01-27,7,18.99
1,453,2,Fish,North Joanna,2026-06-29,0,22.44
64,98,7,Computer,Jimenezfurt,2016-10-04,0,49.35
92,406,4,Soap,Andersonton,2005-04-04,4,74.24
23,130,7,Bacon,Port Zacharytown,2026-10-25,8,40.81
46,306,1,Shoes,North Kathryn,2025-05-26,3,63.4
6,797,4,Fish,East Craigfurt,2023-04-20,2,57.6
96,579,4,Gloves,East Rodneychester,2002-07-22,4,29.73
80,553,7,Car,East Jameston,2018-03-21,3,63.73
57,567,3,Sausages,North Jenniferstad,2008-02-05,1,71.91
45,93,6,Ball,Wilsonmouth,2016-06-13,4,31.39
57,700,9,Soap,Teresachester,2017-06-22,10,37.2
35,798,9,Pizza,Nguyenbury,2011-08-26,0,54.81
0,440,1,Chair,Zacharyburgh,2025-11-23,6,57.6
82,457,2,Bacon,Gibsonview,2012-04-15,1,74.53
53,836,6,Gloves,Jacobsside,2012-07-16,6,25.26
53,965,10,Car,Christopherchester,2005-08-28,4,41.77
69,819,1,Fish,Nicoleland,2007-03-26,2,14.91
43,937,2,Ball,Marytown,2007-11-28,0,24.58
72,256,10,Table,East Charlesfurt,2003-06-18,2,44.97
99,899,9,Shirt,Holmesshire,2015-08-31,4,49.84
2,867,2,Pizza,Danielburgh,2026-05-30,8,42.58
93,598,2,Cheese,Livingstonport,2023-09-24,4,68.28
51,725,4,Car,Lake Dakotahaven,2010-01-18,1,29.38
43,247,6,Pizza,North Chadberg,2016-12-01,4,57.42
81,962,3,Tuna,Lauraburgh,2016-10-06,8,62.7
15,220,10,Car,Rodriguezburgh,2009-12-17,3,53.9
36,858,2,Mouse,Martinmouth,2006-09-01,8,37.95
11,978,6,Cheese,Mariaburgh,2006-04-29,4,21.86
24,99,2,Chips,South Roger,2016-05-06,3,66.63
85,533,10,Soap,Carneychester,2004-01-04,1,52.4
77,318,5,Towels,Keithchester,2011-06-09,10,40.29
45,608,1,Shirt,East Andres,2014-08-31,1,45.71
94,342,1,Ball,East Joseph,2000-04-04,1,52.74
53,434,5,Bacon,New Garrettview,2025-05-22,8,17.86
30,970,6,Chicken,Danielshire,2021-03-10,0,51.6
34,954,5,Gloves,Christinechester,2012-07-23,3,39.68
